2621,Reliance Low Duration Fund(G),3,Debt : Ultra Short Term,The investment objective of the Scheme is to generate optimal returns consistent with moderate levels of risk and liquidity by investing in debt securities and money market securities.
2628,Reliance Money Market Fund(G),1,Debt : Ultra Short Term,"The investment objective of the Scheme is to generate optimal returns consistent with moderate levels of risk and high liquidity. Accordingly, investments shall predominantly be made in Debt and Money Market Instruments."
2637,Reliance Liquid Fund(G),2,Debt : Liquid,"The primary investment objective of the scheme is to generate optimal returns consistent with moderate levels of risk and high liquidity. Accordingly, investments shall predominantly be made in Debt and Money Market Instruments"
2641,Reliance Focused Equity Fund(G),4,Equity : Multi Cap,"The primary investment objective of the scheme is to generate long-term capital growth by predominantly investing in an active and concentrated portfolio of equity & equity related instruments up to 30 companies across market capitalization. The secondary objective of the scheme is to generate consistent returns by investing in debt, money market securities, REITs and InvITs. There is no assurance or guarantee that the investment objective of the scheme will be achieved."
2644,Reliance Consumption Fund(G),Unrated,Equity : Others,The investment objective of the scheme is to seek long term capital appreciation by investing atleast 80% of its net assets in equity/equity related instruments of the companies that are likely to benefit directly or indirectly from the domestic consumption led demand. There is no assurance or guarantee that the investment objective of the scheme will be achieved.
2646,Reliance Prime Debt Fund(G),2,Debt : Short Term,The primary investment objective of the scheme is to generate regular income in order to make regular dividend payments to unitholders and the secondary objective is growth of capital.
2649,Reliance Hybrid Bond Fund(G),2,Hybrid : Debt Oriented,The primary investment objective of the Scheme is to generate regular income in order to make regular dividend payments to unit holders and the secondary objective is growth of capital.
2654,Reliance Balanced Advantage Fund(G),Unrated,Hybrid : Equity Oriented,"The investment objective of the scheme is to capitalize on the potential upside in equity markets while attempting to limit the downside by dynamically managing the portfolio through investment in equity & equity related instruments and active use of debt, money market instruments and derivatives. There is no assurance or guarantee that the investment objective of the scheme will be achieved."
2656,Reliance Dynamic Bond(G),4,Debt : Dynamic Bond,"The primary investment objective of the scheme is to generate optimal returns consistent with moderate levels of risk. This income may be complemented by capital appreciation of the portfolio. Accordingly, investments shall predominantly be made in Debt Instruments"
2659,Reliance Pharma Fund(G),Unrated,Equity : Sector-Pharma,The primary investment objective of the Scheme is to generate consistent returns by investing in equity / equity related or fixed income securities of Pharma and other associated companies
2660,Reliance Equity Hybrid Fund(G),4,Hybrid : Equity Oriented,"The primary investment objective of this option is to generate consistent returns and appreciation of capital by investing in a mix of securities comprising of equity, equity related instruments & fixed income instruments."
2661,Reliance Credit Risk Fund(G),2,Debt : Short Term,The primary investment objective of this option is to generate optimal returns consistent with moderate level of risk. This income may be complemented by capital appreciation of the portfolio. Accordingly investments shall predominantly be made in Debt & Money Market Instruments.
2662,Reliance Value Fund(G),3,Equity : Multi Cap,The primary investment objective of this scheme is to seek capital appreciation and/or to generate consistent returns by actively investing in equity/ equity related securities predominantly into value stocks. However there can be no assurance that the investment objective of the Scheme will be realized.
2664,Reliance Short Term Fund(G),3,Debt : Short Term,The primary investment objective of the Scheme is to generate stable returns for investors with a short-term investment horizon by investing in fixed income securities of a short term maturity.
2667,Reliance Tax Saver (ELSS) Fund(G),4,Equity : Tax Saving (ELSS),To generate long-term capital appreciation from a portfolio that is invested predominantly in equity and equity related instruments.
2669,Reliance Vision Fund(G),4,Equity : Large Cap,The primary investment objective of the scheme is to achieve long-term growth of capital by investment in equity and equity related securities through a research based investment approach.
2709,SBI Arbitrage Opportunities Fund-Reg(G),1,Hybrid : Arbitrage,To provide capital appreciation and regular income for unitholders by identifying profitable arbitrage opportunities between the spot and derivative market segments as also through investment of surplus cash in debt and money market instruments.
